type,entry_time,exittime,Entryvalue,exitvalue,entry,lot_size,pips,PnL,Equity,exit_type,SP,dd,per_dd,ContractName,BasketID,commision,MarginRequired,Duration
BANKNIFTY3650004MAR21CE,2021-02-26 12:06:00,2021-03-03 13:44:00,206.05,261.4,Long,1,55.349999999999966,770.2499999999995,490854.5,SL,37000,-2407.5,0.49124206705275675,BANKNIFTY3650004MAR21CE,58,60,3090.75,5 days 01:38:00
BANKNIFTY3420004MAR21PE,2021-03-01 09:45:00,2021-03-03 13:44:00,210.95,13.9,Long,1,-197.04999999999998,-3015.7499999999995,487838.75,SL,37000,-2965.5,0.6041505171084303,BANKNIFTY3420004MAR21PE,58,60,3164.25,2 days 03:59:00
BANKNIFTY3510004MAR21CE,2021-02-26 12:06:00,2021-03-03 13:44:00,646.1,1357.65,Short,1,-711.5500000000001,-10733.250000000002,477105.5,SL,37000,-2977.5,0.6103451191607883,BANKNIFTY3510004MAR21CE,58,60,9691.5,5 days 01:38:00
BANKNIFTY3540004MAR21PE,2021-03-01 09:45:00,2021-03-03 13:44:00,617.5,54.6,Short,1,562.9,8383.5,485489.0,SL,37000,-2977.5,0.624075807132804,BANKNIFTY3540004MAR21PE,58,60,9262.5,2 days 03:59:00
PE,2021-03-04 10:00:00,2021-03-04 11:11:00,99.5,60.55,Short,1,38.95,524.25,486013.25,Adj,35600,-7.5,0.0015448341774993873,BANKNIFTY3330010MAR21PE,59,60,1492.5,0 days 01:11:00
PE,2021-03-04 10:00:00,2021-03-04 11:11:00,35.45,23.85,Long,1,-11.600000000000001,-234.00000000000003,485779.25,Adj,UP,-193.50000000000003,0.03981372935820166,BANKNIFTY3200010MAR21PE,59,60,531.75,0 days 01:11:00
PE,2021-03-04 11:11:00,2021-03-04 11:47:00,109.7,85.75,Short,1,23.950000000000003,299.25000000000006,486078.5,Adj,35600,-2.249999999999872,0.0004631733446827694,BANKNIFTY3390010MAR21PE,59,60,1645.5,0 days 00:36:00
PE,2021-03-04 11:11:00,2021-03-04 11:47:00,35.65,29.7,Long,1,-5.949999999999999,-149.25,485929.25,Adj,UP,-102.74999999999997,0.02113856095260333,BANKNIFTY3250010MAR21PE,59,60,534.75,0 days 00:36:00
CE,2021-03-04 10:00:00,2021-03-05 09:15:00,100.3,77.65,Short,1,22.64999999999999,279.7499999999999,486209.0,Adj,35600,-1980.0,0.40746672483700047,BANKNIFTY3740010MAR21CE,59,60,1504.5,0 days 23:15:00
CE,2021-03-04 10:00:00,2021-03-05 09:15:00,34.5,27.15,Long,1,-7.350000000000001,-170.25000000000003,486038.75,Adj,UP,-154.5,0.03177645827205996,BANKNIFTY3850010MAR21CE,59,60,517.5,0 days 23:15:00
CE,2021-03-05 09:15:00,2021-03-05 14:05:00,395.05,222.7,Short,1,172.35000000000002,2525.2500000000005,488564.0,Adj,35600,-1212.7499999999995,0.24951714240891276,BANKNIFTY3610010MAR21CE,59,60,5925.75,0 days 04:50:00
CE,2021-03-05 09:15:00,2021-03-05 14:05:00,169.9,75.2,Long,1,-94.7,-1480.5,487083.5,Adj,UP,-1438.5,0.2944343013402543,BANKNIFTY3710010MAR21CE,59,60,2548.5,0 days 04:50:00
PE,2021-03-04 11:47:00,2021-03-08 09:15:00,145.75,202.5,Short,1,-56.75,-911.25,486172.25,Adj,35600,-4998.75,1.026261411031168,BANKNIFTY3450010MAR21PE,59,60,2186.25,3 days 21:28:00
PE,2021-03-04 11:47:00,2021-03-08 09:15:00,49.35,43.2,Long,1,-6.149999999999999,-152.24999999999997,486020.0,Adj,UP,-131.25,0.026996604598473074,BANKNIFTY3320010MAR21PE,59,60,740.25,3 days 21:28:00
PE,2021-03-08 09:15:00,2021-03-08 09:30:00,159.65,70.65,Long,1,-89.0,-1395.0,484625.0,Adj,UP,-1376.25,0.28316735936792725,BANKNIFTY3410010MAR21PE,59,60,2394.75,0 days 00:15:00
PE,2021-03-08 09:15:00,2021-03-08 09:30:00,408.15,272.0,Short,1,136.14999999999998,1982.2499999999995,486607.25,Adj,35600,-561.7500000000007,0.11591436677843708,BANKNIFTY3510010MAR21PE,59,60,6122.25,0 days 00:15:00
BANKNIFTY3550010MAR21PE,2021-03-08 09:30:00,2021-03-08 09:31:00,455.0,418.4,Short,1,36.60000000000002,489.00000000000034,487096.25,SL,35600,0.0,0.0,BANKNIFTY3550010MAR21PE,59,60,6825.0,0 days 00:01:00
BANKNIFTY3670010MAR21CE,2021-03-05 14:05:00,2021-03-08 09:31:00,128.95,167.7,Long,1,38.75,521.25,487617.5,SL,35600,524.2500000000002,0.10762759926811183,BANKNIFTY3670010MAR21CE,59,60,1934.2499999999998,2 days 19:26:00
BANKNIFTY3460010MAR21PE,2021-03-08 09:30:00,2021-03-08 09:31:00,155.2,138.65,Long,1,-16.549999999999983,-308.2499999999998,487309.25,SL,35600,-338.2499999999998,0.06936789594302907,BANKNIFTY3460010MAR21PE,59,60,2328.0,0 days 00:01:00
BANKNIFTY3560010MAR21CE,2021-03-05 14:05:00,2021-03-08 09:31:00,399.8,570.25,Short,1,-170.45,-2616.75,484692.5,SL,35600,0.0,0.0,BANKNIFTY3560010MAR21CE,59,60,5997.0,2 days 19:26:00
PE,2021-03-10 10:00:00,2021-03-12 09:15:00,98.95,47.8,Short,1,51.150000000000006,707.2500000000001,485399.75,Adj,36000,-348.75,0.07195283607648148,BANKNIFTY3410018MAR21PE,60,60,1484.25,1 days 23:15:00
PE,2021-03-10 10:00:00,2021-03-12 09:15:00,32.3,21.4,Long,1,-10.899999999999999,-223.49999999999997,485176.25,Adj,UP,-254.24999999999994,0.05237950781804069,BANKNIFTY3290018MAR21PE,60,60,484.49999999999994,1 days 23:15:00
PE,2021-03-12 09:15:00,2021-03-12 09:16:00,101.25,50.35,Short,1,50.9,703.5,485879.75,Adj,36000,0.0,0.0,BANKNIFTY3420018MAR21PE,60,60,1518.75,0 days 00:01:00
PE,2021-03-12 09:15:00,2021-03-12 09:16:00,39.0,30.1,Long,1,-8.899999999999999,-193.49999999999997,485686.25,Adj,UP,-174.00000000000003,0.03581132986093782,BANKNIFTY3360018MAR21PE,60,60,585.0,0 days 00:01:00
CE,2021-03-10 10:00:00,2021-03-12 13:31:00,95.1,75.1,Short,1,20.0,240.0,485926.25,Adj,36000,-662.2500000000001,0.1363534586371346,BANKNIFTY3780018MAR21CE,60,60,1426.5,2 days 03:31:00
CE,2021-03-10 10:00:00,2021-03-12 13:31:00,41.1,31.25,Long,1,-9.850000000000001,-207.75000000000003,485718.5,Adj,UP,-147.75000000000003,0.03040584862414822,BANKNIFTY3850018MAR21CE,60,60,616.5,2 days 03:31:00
CE,2021-03-12 13:31:00,2021-03-12 13:40:00,41.55,36.6,Long,1,-4.949999999999996,-134.24999999999994,485584.25,Adj,UP,-83.24999999999996,0.01713955717148924,BANKNIFTY3830018MAR21CE,60,60,623.25,0 days 00:09:00
CE,2021-03-12 13:31:00,2021-03-12 13:40:00,131.85,109.5,Short,1,22.349999999999994,275.2499999999999,485859.5,Adj,36000,-6.000000000000085,0.001235624919877464,BANKNIFTY3740018MAR21CE,60,60,1977.75,0 days 00:09:00
CE,2021-03-12 13:40:00,2021-03-12 13:43:00,73.5,50.7,Long,1,-22.799999999999997,-401.99999999999994,485457.5,Adj,UP,-360.74999999999994,0.07424986029911938,BANKNIFTY3780018MAR21CE,60,60,1102.5,0 days 00:03:00
CE,2021-03-12 13:40:00,2021-03-12 13:43:00,215.8,143.55,Short,1,72.25,1023.75,486481.25,Adj,36000,0.0,0.0,BANKNIFTY3690018MAR21CE,60,60,3237.0,0 days 00:03:00
CE,2021-03-12 13:43:00,2021-03-15 09:21:00,348.75,183.15,Short,1,165.6,2424.0,488905.25,Adj,36000,-705.7500000000002,0.1450723948764727,BANKNIFTY3620018MAR21CE,60,60,5231.25,2 days 19:38:00
CE,2021-03-12 13:43:00,2021-03-15 09:21:00,112.55,51.55,Long,1,-61.0,-975.0,487930.25,Adj,UP,-1025.25,0.20970320936418663,BANKNIFTY3720018MAR21CE,60,60,1688.25,2 days 19:38:00
CE,2021-03-15 09:21:00,2021-03-15 09:35:00,355.4,248.85,Short,1,106.54999999999998,1538.2499999999998,489468.5,Adj,36000,0.0,0.0,BANKNIFTY3570018MAR21CE,60,60,5331.0,0 days 00:14:00
CE,2021-03-15 09:21:00,2021-03-15 09:35:00,122.3,79.15,Long,1,-43.14999999999999,-707.2499999999999,488761.25,Adj,UP,-683.9999999999999,0.139743415561982,BANKNIFTY3660018MAR21CE,60,60,1834.5,0 days 00:14:00
CE,2021-03-15 09:35:00,2021-03-15 10:55:00,385.1,285.4,Short,1,99.70000000000005,1435.5000000000007,490196.75,Adj,36000,-257.24999999999966,0.0526330595970936,BANKNIFTY3530018MAR21CE,60,60,5776.5,0 days 01:20:00
CE,2021-03-15 09:35:00,2021-03-15 10:55:00,135.4,96.05,Long,1,-39.35000000000001,-650.2500000000001,489546.5,Adj,UP,-597.7500000000001,0.1219408329410589,BANKNIFTY3620018MAR21CE,60,60,2031.0,0 days 01:20:00
BANKNIFTY3490018MAR21CE,2021-03-15 10:55:00,2021-03-18 09:15:00,461.2,70.0,Short,1,391.2,5808.0,495354.5,BAExit,36000,-9312.75,1.902321842766724,BANKNIFTY3490018MAR21CE,60,60,6918.0,2 days 22:20:00
BANKNIFTY3480018MAR21PE,2021-03-12 09:16:00,2021-03-18 09:15:00,98.1,200.25,Short,1,-102.15,-1592.25,493762.25,BAExit,36000,-9312.75,1.8800172401784985,BANKNIFTY3480018MAR21PE,60,60,1471.5,5 days 23:59:00
BANKNIFTY3590018MAR21CE,2021-03-15 10:55:00,2021-03-18 09:15:00,147.4,22.0,Long,1,-125.4,-1941.0,491821.25,BAExit,36000,-1945.5000000000002,0.3940155408802516,BANKNIFTY3590018MAR21CE,60,60,2211.0,2 days 22:20:00
BANKNIFTY3370018MAR21PE,2021-03-12 09:16:00,2021-03-18 09:15:00,35.0,21.0,Long,1,-14.0,-270.0,491551.25,BAExit,36000,-210.0,0.04269843972784828,BANKNIFTY3370018MAR21PE,60,60,525.0,5 days 23:59:00
CE,2021-03-18 10:00:00,2021-03-18 13:04:00,102.8,68.05,Short,1,34.75,461.25,492012.5,Adj,34700,-56.25,0.011443364247369933,BANKNIFTY36500MAR21CE,61,60,1542.0,0 days 03:04:00
CE,2021-03-18 10:00:00,2021-03-18 13:04:00,33.5,26.3,Long,1,-7.199999999999999,-168.0,491844.5,Adj,UP,-138.0,0.028048067884454155,BANKNIFTY37700MAR21CE,61,60,502.5,0 days 03:04:00
CE,2021-03-18 13:04:00,2021-03-18 13:16:00,39.4,36.2,Long,1,-3.1999999999999957,-107.99999999999994,491736.5,Adj,UP,-72.75000000000003,0.014791260245870397,BANKNIFTY37100MAR21CE,61,60,591.0,0 days 00:12:00
CE,2021-03-18 13:04:00,2021-03-18 13:16:00,120.5,90.85,Short,1,29.650000000000006,384.7500000000001,492121.25,Adj,34700,-23.999999999999915,0.004880662712651983,BANKNIFTY36000MAR21CE,61,60,1807.5,0 days 00:12:00
CE,2021-03-18 13:16:00,2021-03-18 14:00:00,196.25,157.2,Short,1,39.05000000000001,525.7500000000002,492647.0,Adj,34700,0.0,0.0,BANKNIFTY35400MAR21CE,61,60,2943.75,0 days 00:44:00
CE,2021-03-18 13:16:00,2021-03-18 14:00:00,56.05,51.7,Long,1,-4.349999999999994,-125.24999999999991,492521.75,Adj,UP,-120.74999999999996,0.024510450687814996,BANKNIFTY36600MAR21CE,61,60,840.75,0 days 00:44:00
CE,2021-03-18 14:00:00,2021-03-19 09:19:00,249.4,199.75,Short,1,49.650000000000006,684.7500000000001,493206.5,Adj,34700,-348.0000000000002,0.0706567781016778,BANKNIFTY34900MAR21CE,61,60,3741.0,0 days 19:19:00
CE,2021-03-18 14:00:00,2021-03-19 09:19:00,77.6,54.65,Long,1,-22.949999999999996,-404.24999999999994,492802.25,Adj,UP,-574.5,0.11648264976232064,BANKNIFTY36100MAR21CE,61,60,1164.0,0 days 19:19:00
PE,2021-03-18 10:00:00,2021-03-19 14:30:00,104.65,216.6,Short,1,-111.94999999999999,-1739.2499999999998,491063.0,Adj,34700,-5995.500000000001,1.216613763431478,BANKNIFTY32900MAR21PE,61,60,1569.75,1 days 04:30:00
PE,2021-03-18 10:00:00,2021-03-19 14:30:00,31.55,77.2,Long,1,45.650000000000006,624.7500000000001,491687.75,Adj,UP,630.75,0.12844584096134304,BANKNIFTY31700MAR21PE,61,60,473.25,1 days 04:30:00
PE,2021-03-19 14:30:00,2021-03-19 15:00:00,450.95,286.55,Short,1,164.39999999999998,2405.9999999999995,494093.75,Adj,34700,-46.50000000000034,0.00945722158015943,BANKNIFTY33600MAR21PE,61,60,6764.25,0 days 00:30:00
PE,2021-03-19 14:30:00,2021-03-19 15:00:00,150.75,88.4,Long,1,-62.349999999999994,-995.2499999999999,493098.5,Adj,UP,-935.2499999999999,0.1892859401682373,BANKNIFTY32300MAR21PE,61,60,2261.25,0 days 00:30:00
CE,2021-03-19 09:19:00,2021-03-22 09:15:00,345.9,349.5,Short,1,-3.6000000000000227,-114.00000000000034,492984.5,Adj,34700,-4087.5,0.8289418848363967,BANKNIFTY34400MAR21CE,61,60,5188.5,2 days 23:56:00
CE,2021-03-19 09:19:00,2021-03-22 09:15:00,119.95,104.8,Long,1,-15.150000000000006,-287.2500000000001,492697.25,Adj,UP,-624.0000000000001,0.12657598768318276,BANKNIFTY35400MAR21CE,61,60,1799.25,2 days 23:56:00
BANKNIFTY33000MAR21PE,2021-03-19 15:00:00,2021-03-24 14:03:00,183.05,94.35,Long,1,-88.70000000000002,-1390.5000000000002,491306.75,BAExit,34700,-1830.7500000000002,0.37157706887951986,BANKNIFTY33000MAR21PE,61,60,2745.75,4 days 23:03:00
BANKNIFTY34900MAR21CE,2021-03-22 09:15:00,2021-03-24 14:03:00,229.3,24.65,Long,1,-204.65,-3129.75,488177.0,BAExit,34700,-3128.25,0.6367203381594085,BANKNIFTY34900MAR21CE,61,60,3439.5,2 days 04:48:00
BANKNIFTY33800MAR21CE,2021-03-22 09:15:00,2021-03-24 14:03:00,739.0,226.15,Short,1,512.85,7632.75,495809.75,BAExit,34700,-7178.249999999999,1.4704195404535647,BANKNIFTY33800MAR21CE,61,60,11085.0,2 days 04:48:00
BANKNIFTY34200MAR21PE,2021-03-19 15:00:00,2021-03-24 14:03:00,528.2,644.05,Short,1,-115.84999999999991,-1797.7499999999986,494012.0,BAExit,34700,-7178.249999999999,1.4477831466605888,BANKNIFTY34200MAR21PE,61,60,7923.000000000001,4 days 23:03:00
CE,2021-03-25 10:00:00,2021-03-25 12:09:00,101.25,61.95,Short,1,39.3,529.5,494541.5,Adj,32900,-71.25,0.01442272657344356,BANKNIFTY3500001APR21CE,62,60,1518.75,0 days 02:09:00
CE,2021-03-25 10:00:00,2021-03-25 12:09:00,33.75,22.7,Long,1,-11.05,-225.75,494315.75,Adj,UP,-165.75,0.03351589300392384,BANKNIFTY3620001APR21CE,62,60,506.25,0 days 02:09:00
PE,2021-03-25 10:00:00,2021-03-25 13:40:00,100.05,78.6,Short,1,21.450000000000003,261.75000000000006,494577.5,Adj,32900,-1046.2500000000002,0.2116562136650512,BANKNIFTY3070001APR21PE,62,60,1500.75,0 days 03:40:00
PE,2021-03-25 10:00:00,2021-03-25 13:40:00,31.65,29.0,Long,1,-2.6499999999999986,-99.74999999999997,494477.75,Adj,UP,-39.74999999999998,0.008037163033093899,BANKNIFTY2950001APR21PE,62,60,474.75,0 days 03:40:00
PE,2021-03-25 13:40:00,2021-03-25 14:44:00,133.15,114.75,Short,1,18.400000000000006,216.0000000000001,494693.75,Adj,32900,-373.5000000000001,0.07553423789038033,BANKNIFTY3140001APR21PE,62,60,1997.25,0 days 01:04:00
PE,2021-03-25 13:40:00,2021-03-25 14:44:00,45.65,32.05,Long,1,-13.600000000000001,-264.0,494429.75,Adj,UP,-204.00000000000003,0.041237634395017125,BANKNIFTY2990001APR21PE,62,60,684.75,0 days 01:04:00
PE,2021-03-25 14:44:00,2021-03-30 09:15:00,212.3,69.0,Short,1,143.3,2089.5,496519.25,Adj,32900,-1181.25,0.23891159461986258,BANKNIFTY3210001APR21PE,62,60,3184.5,4 days 18:31:00
PE,2021-03-25 14:44:00,2021-03-30 09:15:00,64.9,15.35,Long,1,-49.550000000000004,-803.2500000000001,495716.0,Adj,UP,-778.5000000000001,0.15679150405548226,BANKNIFTY3070001APR21PE,62,60,973.5000000000001,4 days 18:31:00
PE,2021-03-30 09:15:00,2021-03-30 10:19:00,145.0,113.25,Short,1,31.75,416.25,496132.25,Adj,32900,-792.7499999999999,0.15992019624139625,BANKNIFTY3280001APR21PE,62,60,2175.0,0 days 01:04:00
PE,2021-03-30 09:15:00,2021-03-30 10:19:00,73.95,39.5,Long,1,-34.45,-576.75,495555.5,Adj,UP,-551.25,0.11110948744009283,BANKNIFTY3190001APR21PE,62,60,1109.25,0 days 01:04:00
CE,2021-03-25 12:09:00,2021-03-30 13:00:00,39.45,11.95,Long,1,-27.500000000000004,-472.50000000000006,495083.0,Adj,UP,-418.50000000000006,0.08445068211330518,BANKNIFTY3550001APR21CE,62,60,591.75,5 days 00:51:00
CE,2021-03-25 12:09:00,2021-03-30 13:00:00,115.0,121.05,Short,1,-6.049999999999997,-150.74999999999994,494932.25,Adj,32900,-1944.0,0.39266143252747515,BANKNIFTY3440001APR21CE,62,60,1725.0,5 days 00:51:00
PE,2021-03-30 10:19:00,2021-03-30 14:05:00,180.0,142.05,Short,1,37.94999999999999,509.2499999999998,495441.5,Adj,32900,-1252.5,0.2530649396962918,BANKNIFTY3320001APR21PE,62,60,2700.0,0 days 03:46:00
PE,2021-03-30 10:19:00,2021-03-30 14:05:00,62.4,40.95,Long,1,-21.449999999999996,-381.74999999999994,495059.75,Adj,UP,-408.75,0.08250217230490381,BANKNIFTY3230001APR21PE,62,60,936.0,0 days 03:46:00
CE,2021-03-30 13:00:00,2021-03-31 09:15:00,241.0,154.55,Short,1,86.44999999999999,1236.7499999999998,496296.5,Adj,32900,-1457.9999999999998,0.2945099051175135,BANKNIFTY3410001APR21CE,62,60,3615.0,0 days 20:15:00
CE,2021-03-30 13:00:00,2021-03-31 09:15:00,74.15,40.1,Long,1,-34.050000000000004,-570.75,495725.75,Adj,UP,-574.5000000000001,0.1157574151741953,BANKNIFTY3470001APR21CE,62,60,1112.25,0 days 20:15:00
CE,2021-03-31 09:15:00,2021-03-31 09:28:00,400.0,194.0,Short,1,206.0,3030.0,498755.75,Adj,32900,0.0,0.0,BANKNIFTY3380001APR21CE,62,60,6000.0,0 days 00:13:00
CE,2021-03-31 09:15:00,2021-03-31 09:28:00,188.4,62.8,Long,1,-125.60000000000001,-1944.0000000000002,496811.75,Adj,UP,-1935.0,0.3879654520273701,BANKNIFTY3430001APR21CE,62,60,2826.0,0 days 00:13:00
BANKNIFTY3350001APR21CE,2021-03-31 09:28:00,2021-04-01 10:00:00,343.1,151.5,Short,1,191.60000000000002,2814.0000000000005,499625.75,Exp,32900,-4956.0,0.9975609473809748,BANKNIFTY3350001APR21CE,62,60,5146.5,1 days 00:32:00
BANKNIFTY3360001APR21PE,2021-03-30 14:05:00,2021-04-01 10:00:00,269.6,274.2,Short,1,-4.599999999999966,-128.9999999999995,499496.75,Exp,32900,-4956.0,0.9919424689380001,BANKNIFTY3360001APR21PE,62,60,4044.0000000000005,1 days 19:55:00
BANKNIFTY3410001APR21CE,2021-03-31 09:28:00,2021-04-01 10:00:00,107.4,20.8,Long,1,-86.60000000000001,-1359.0000000000002,498137.75,Exp,32900,-1375.5,0.27537716711870497,BANKNIFTY3410001APR21CE,62,60,1611.0,1 days 00:32:00
BANKNIFTY3280001APR21PE,2021-03-30 14:05:00,2021-04-01 10:00:00,87.2,27.75,Long,1,-59.45,-951.75,497186.0,Exp,32900,-942.0000000000001,0.18910431903625052,BANKNIFTY3280001APR21PE,62,60,1308.0,1 days 19:55:00
PE,2021-04-01 10:00:00,2021-04-01 14:15:00,34.5,19.35,Long,1,-15.149999999999999,-287.25,496898.75,Adj,UP,-244.5,0.04917676684379689,BANKNIFTY3100008APR21PE,63,60,517.5,0 days 04:15:00
PE,2021-04-01 10:00:00,2021-04-01 14:15:00,103.8,55.25,Short,1,48.55,668.25,497567.0,Adj,33400,-453.00000000000006,0.09116545372674012,BANKNIFTY3200008APR21PE,63,60,1557.0,0 days 04:15:00
PE,2021-04-01 14:15:00,2021-04-01 15:12:00,91.95,72.9,Short,1,19.049999999999997,225.74999999999994,497792.75,Adj,33400,-115.50000000000004,0.023212954235309023,BANKNIFTY3240008APR21PE,63,60,1379.25,0 days 00:57:00
PE,2021-04-01 14:15:00,2021-04-01 15:12:00,32.7,27.3,Long,1,-5.400000000000002,-141.00000000000003,497651.75,Adj,UP,-113.25000000000006,0.022750431781097667,BANKNIFTY3150008APR21PE,63,60,490.50000000000006,0 days 00:57:00
CE,2021-04-01 10:00:00,2021-04-05 09:15:00,96.7,74.65,Short,1,22.049999999999997,270.74999999999994,497922.5,Adj,33400,-807.7500000000001,0.1623122997156144,BANKNIFTY3490008APR21CE,63,60,1450.5,3 days 23:15:00
CE,2021-04-01 10:00:00,2021-04-05 09:15:00,32.65,15.7,Long,1,-16.95,-314.25,497608.25,Adj,UP,-261.75,0.05256842179254804,BANKNIFTY3590008APR21CE,63,60,489.75,3 days 23:15:00
CE,2021-04-05 09:15:00,2021-04-05 09:22:00,300.0,148.75,Short,1,151.25,2208.75,499817.0,Adj,33400,0.0,0.0,BANKNIFTY3440008APR21CE,63,60,4500.0,0 days 00:07:00
CE,2021-04-05 09:15:00,2021-04-05 09:22:00,93.95,60.3,Long,1,-33.650000000000006,-564.7500000000001,499252.25,Adj,UP,-527.2500000000001,0.10548860883083211,BANKNIFTY3500008APR21CE,63,60,1409.25,0 days 00:07:00
CE,2021-04-05 09:22:00,2021-04-05 09:54:00,270.1,160.0,Short,1,110.10000000000002,1591.5000000000005,500843.75,Adj,33400,-28.49999999999966,0.005708537117258793,BANKNIFTY3400008APR21CE,63,60,4051.5000000000005,0 days 00:32:00
CE,2021-04-05 09:22:00,2021-04-05 09:54:00,86.75,49.65,Long,1,-37.1,-616.5,500227.25,Adj,UP,-572.25,0.11425719099020402,BANKNIFTY3480008APR21CE,63,60,1301.25,0 days 00:32:00
CE,2021-04-05 09:54:00,2021-04-05 09:59:00,364.45,249.6,Short,1,114.85,1662.75,501890.0,Adj,33400,-30.0,0.005997274238858439,BANKNIFTY3350008APR21CE,63,60,5466.75,0 days 00:05:00
CE,2021-04-05 09:54:00,2021-04-05 09:59:00,128.75,84.85,Long,1,-43.900000000000006,-718.5000000000001,501171.5,Adj,UP,-666.75,0.13284783518300824,BANKNIFTY3430008APR21CE,63,60,1931.25,0 days 00:05:00
CE,2021-04-05 09:59:00,2021-04-05 10:02:00,137.65,102.4,Long,1,-35.25,-588.75,500582.75,Adj,UP,-545.2500000000001,0.10879509309687406,BANKNIFTY3400008APR21CE,63,60,2064.75,0 days 00:03:00
CE,2021-04-05 09:59:00,2021-04-05 10:02:00,425.55,329.7,Short,1,95.85000000000002,1377.7500000000005,501960.5,Adj,33400,-105.0,0.020975552992986674,BANKNIFTY3310008APR21CE,63,60,6383.25,0 days 00:03:00
BANKNIFTY3270008APR21CE,2021-04-05 10:02:00,2021-04-05 10:16:00,561.45,510.9,Short,1,50.55000000000007,698.250000000001,502658.75,SL,33400,-9397.5,1.872159263527708,BANKNIFTY3270008APR21CE,63,60,8421.75,0 days 00:14:00
BANKNIFTY3280008APR21PE,2021-04-01 15:12:00,2021-04-05 10:16:00,119.5,724.65,Short,1,-605.15,-9137.25,493521.5,SL,33400,-9397.5,1.8695586220273694,BANKNIFTY3280008APR21PE,63,60,1792.5,3 days 19:04:00
BANKNIFTY3360008APR21CE,2021-04-05 10:02:00,2021-04-05 10:16:00,204.25,188.25,Long,1,-16.0,-300.0,493221.5,SL,33400,-469.50000000000017,0.095132633532683,BANKNIFTY3360008APR21CE,63,60,3063.75,0 days 00:14:00
BANKNIFTY3190008APR21PE,2021-04-01 15:12:00,2021-04-05 10:16:00,41.95,340.0,Long,1,298.05,4410.75,497632.25,SL,33400,2952.7500000000005,0.5986661165419594,BANKNIFTY3190008APR21PE,63,60,629.25,3 days 19:04:00
CE,2021-04-08 10:00:00,2021-04-08 12:14:00,101.25,72.85,Short,1,28.400000000000006,366.0000000000001,497998.25,Adj,33200,-101.25,0.020346350141093147,BANKNIFTY3460015APR21CE,64,60,1518.75,0 days 02:14:00
CE,2021-04-08 10:00:00,2021-04-08 12:14:00,32.75,25.05,Long,1,-7.699999999999999,-175.5,497822.75,Adj,UP,-126.74999999999999,0.025451896668311585,BANKNIFTY3540015APR21CE,64,60,491.25,0 days 02:14:00
CE,2021-04-08 12:14:00,2021-04-09 09:15:00,117.7,58.6,Short,1,59.1,826.5,498649.25,Adj,33200,-631.5000000000001,0.12685237868297503,BANKNIFTY3430015APR21CE,64,60,1765.5,0 days 21:01:00
CE,2021-04-08 12:14:00,2021-04-09 09:15:00,36.2,21.4,Long,1,-14.800000000000004,-282.00000000000006,498367.25,Adj,UP,-270.75000000000006,0.05429668248774064,BANKNIFTY3510015APR21CE,64,60,543.0,0 days 21:01:00
PE,2021-04-08 10:00:00,2021-04-09 10:09:00,105.55,152.85,Short,1,-47.3,-769.5,497597.75,Adj,33200,-3275.9999999999995,0.6573465652086888,BANKNIFTY3160015APR21PE,64,60,1583.25,1 days 00:09:00
PE,2021-04-08 10:00:00,2021-04-09 10:09:00,32.75,52.65,Long,1,19.9,238.5,497836.25,Adj,UP,278.24999999999994,0.05591866120777273,BANKNIFTY3040015APR21PE,64,60,491.25,1 days 00:09:00
CE,2021-04-09 09:15:00,2021-04-09 13:48:00,111.25,52.4,Long,1,-58.85,-942.75,496893.5,Adj,UP,-888.75,0.1785225563626594,BANKNIFTY3410015APR21CE,64,60,1668.75,0 days 04:33:00
CE,2021-04-09 09:15:00,2021-04-09 13:48:00,303.6,188.75,Short,1,114.85000000000002,1662.7500000000005,498556.25,Adj,33200,-1470.7499999999993,0.2959889795298186,BANKNIFTY3330015APR21CE,64,60,4554.0,0 days 04:33:00
CE,2021-04-09 13:48:00,2021-04-12 09:15:00,110.95,19.65,Long,1,-91.30000000000001,-1429.5000000000002,497126.75,Adj,UP,-1424.25,0.28567488623400067,BANKNIFTY3370015APR21CE,64,60,1664.25,2 days 19:27:00
CE,2021-04-09 13:48:00,2021-04-12 09:15:00,345.6,280.0,Short,1,65.60000000000002,924.0000000000003,498050.75,Adj,33200,0.0,0.0,BANKNIFTY3290015APR21CE,64,60,5184.0,2 days 19:27:00
BANKNIFTY3110015APR21CE,2021-04-12 09:15:00,2021-04-12 09:16:00,736.8,737.0,Short,1,-0.20000000000004547,-63.00000000000068,497987.75,SL,33200,-10728.0,2.1539973587029033,BANKNIFTY3110015APR21CE,64,60,11052.0,0 days 00:01:00
BANKNIFTY3230015APR21PE,2021-04-09 10:09:00,2021-04-12 09:16:00,311.55,1002.8,Short,1,-691.25,-10428.75,487559.0,SL,33200,-10728.0,2.1542698590477376,BANKNIFTY3230015APR21PE,64,60,4673.25,2 days 23:07:00
BANKNIFTY3200015APR21CE,2021-04-12 09:15:00,2021-04-12 09:16:00,477.4,247.8,Long,1,-229.59999999999997,-3503.9999999999995,484055.0,SL,33200,-3446.9999999999995,0.706991358994501,BANKNIFTY3200015APR21CE,64,60,7161.0,0 days 00:01:00
BANKNIFTY3110015APR21PE,2021-04-09 10:09:00,2021-04-12 09:16:00,101.35,399.0,Long,1,297.65,4404.75,488459.75,SL,33200,2720.25,0.561971263596079,BANKNIFTY3110015APR21PE,64,60,1520.25,2 days 23:07:00
