type,entry_time,exittime,Entryvalue,exitvalue,entry,lot_size,pips,PnL,Equity,exit_type,SP,dd,per_dd,ContractName,BasketID,commision,MarginRequired,Duration
CE,2020-12-10 10:00:00,2020-12-11 13:58:00,97.3,88.8,Short,1,8.5,67.5,495590.0,Adj,30500,-963.7500000000002,0.194491672931098,BANKNIFTY3150017DEC20CE,47,60,1459.5,1 days 03:58:00
CE,2020-12-10 10:00:00,2020-12-11 13:58:00,31.0,29.8,Long,1,-1.1999999999999993,-77.99999999999999,495512.0,Adj,UP,-36.749999999999986,0.0074154038620633965,BANKNIFTY3210017DEC20CE,47,60,465.0,1 days 03:58:00
CE,2020-12-11 13:58:00,2020-12-11 14:16:00,156.25,113.5,Short,1,42.75,581.25,496093.25,Adj,30500,-45.0,0.009081515684786644,BANKNIFTY3120017DEC20CE,47,60,2343.75,0 days 00:18:00
CE,2020-12-11 13:58:00,2020-12-11 14:16:00,53.5,38.0,Long,1,-15.5,-292.5,495800.75,Adj,UP,-247.5,0.0498898140621748,BANKNIFTY3180017DEC20CE,47,60,802.5,0 days 00:18:00
PE,2020-12-11 09:38:00,2020-12-11 15:15:00,119.95,130.3,Short,1,-10.350000000000009,-215.2500000000001,495585.5,Adj,30500,-1769.25,0.3568469793561224,BANKNIFTY2990017DEC20PE,47,60,1799.25,0 days 05:37:00
PE,2020-12-11 09:38:00,2020-12-11 15:15:00,37.25,34.3,Long,1,-2.950000000000003,-104.25000000000004,495481.25,Adj,UP,-53.24999999999996,0.010744866425672251,BANKNIFTY2920017DEC20PE,47,60,558.75,0 days 05:37:00
PE,2020-12-11 15:15:00,2020-12-14 09:15:00,78.15,44.0,Long,1,-34.150000000000006,-572.2500000000001,494909.0,Adj,UP,-517.5000000000001,0.10444391185337489,BANKNIFTY2960017DEC20PE,47,60,1172.25,2 days 18:00:00
PE,2020-12-11 15:15:00,2020-12-14 09:15:00,221.35,140.2,Short,1,81.15,1157.25,496066.25,Adj,30500,-117.00000000000017,0.023640709706228856,BANKNIFTY3020017DEC20PE,47,60,3320.25,2 days 18:00:00
CE,2020-12-11 14:16:00,2020-12-15 09:55:00,188.25,137.05,Short,1,51.19999999999999,707.9999999999998,496774.25,Adj,30500,-2313.0,0.46626836637243513,BANKNIFTY3090017DEC20CE,47,60,2823.75,3 days 19:39:00
CE,2020-12-11 14:16:00,2020-12-15 09:55:00,66.85,33.5,Long,1,-33.349999999999994,-560.2499999999999,496214.0,Adj,UP,-500.2499999999999,0.10069966388153169,BANKNIFTY3150017DEC20CE,47,60,1002.7499999999999,3 days 19:39:00
CE,2020-12-15 09:55:00,2020-12-17 09:17:00,253.55,176.05,Short,1,77.5,1102.5,497316.5,BAExit,30500,-763.5000000000005,0.15386506628188654,BANKNIFTY3060017DEC20CE,47,60,3803.25,1 days 23:22:00
PE,2020-12-14 09:15:00,2020-12-17 09:17:00,329.95,91.0,Short,1,238.95,3524.25,500840.75,BAExit,30500,-763.5000000000005,0.1535239631100115,BANKNIFTY3050017DEC20PE,47,60,4949.25,3 days 00:02:00
CE,2020-12-15 09:55:00,2020-12-17 09:17:00,92.0,20.6,Long,1,-71.4,-1131.0,499709.75,BAExit,30500,-1144.5,0.2285157507650885,BANKNIFTY3110017DEC20CE,47,60,1380.0,1 days 23:22:00
PE,2020-12-14 09:15:00,2020-12-17 09:17:00,148.65,6.85,Long,1,-141.8,-2187.0,497522.75,BAExit,30500,-2169.0,0.43405196716694044,BANKNIFTY2990017DEC20PE,47,60,2229.75,3 days 00:02:00
PE,2020-12-17 10:00:00,2020-12-17 13:33:00,93.45,63.8,Short,1,29.650000000000006,384.7500000000001,497907.5,Adj,30800,-90.0,0.01808962504729683,BANKNIFTY2980024DEC20PE,48,60,1401.75,0 days 03:33:00
PE,2020-12-17 10:00:00,2020-12-17 13:33:00,35.6,26.25,Long,1,-9.350000000000001,-200.25000000000003,497707.25,Adj,UP,-187.5,0.03765759704362758,BANKNIFTY2930024DEC20PE,48,60,534.0,0 days 03:33:00
CE,2020-12-17 10:00:00,2020-12-18 09:16:00,34.8,23.65,Long,1,-11.149999999999999,-227.24999999999997,497480.0,Adj,UP,-203.24999999999994,0.04083725925230142,BANKNIFTY3220024DEC20CE,48,60,522.0,0 days 23:16:00
CE,2020-12-17 10:00:00,2020-12-18 09:16:00,94.65,71.35,Short,1,23.30000000000001,289.50000000000017,497769.5,Adj,30800,-506.9999999999998,0.10191364476963895,BANKNIFTY3170024DEC20CE,48,60,1419.75,0 days 23:16:00
CE,2020-12-18 09:16:00,2020-12-18 09:32:00,113.0,89.95,Short,1,23.049999999999997,285.74999999999994,498055.25,Adj,30800,-7.5,0.0015067214845425443,BANKNIFTY3150024DEC20CE,48,60,1695.0,0 days 00:16:00
CE,2020-12-18 09:16:00,2020-12-18 09:32:00,40.6,33.05,Long,1,-7.550000000000004,-173.25000000000006,497882.0,Adj,UP,-129.00000000000003,0.025900740931854457,BANKNIFTY3200024DEC20CE,48,60,609.0,0 days 00:16:00
CE,2020-12-18 09:32:00,2020-12-18 09:54:00,135.3,109.95,Short,1,25.35000000000001,320.2500000000001,498202.25,Adj,30800,-20.99999999999966,0.004217866884121069,BANKNIFTY3130024DEC20CE,48,60,2029.5000000000002,0 days 00:22:00
CE,2020-12-18 09:32:00,2020-12-18 09:54:00,41.15,35.15,Long,1,-6.0,-150.0,498052.25,Adj,UP,-105.0,0.021075777959653933,BANKNIFTY3190024DEC20CE,48,60,617.25,0 days 00:22:00
PE,2020-12-17 13:33:00,2020-12-18 14:35:00,111.3,102.8,Short,1,8.5,67.5,498119.75,Adj,30800,-2596.4999999999995,0.521330844303986,BANKNIFTY3010024DEC20PE,48,60,1669.5,1 days 01:02:00
PE,2020-12-17 13:33:00,2020-12-18 14:35:00,37.75,30.45,Long,1,-7.300000000000001,-169.5,497950.25,Adj,UP,-114.00000000000003,0.02288606304006216,BANKNIFTY2950024DEC20PE,48,60,566.25,1 days 01:02:00
CE,2020-12-18 09:54:00,2020-12-21 09:15:00,197.65,106.0,Short,1,91.65,1314.75,499265.0,Adj,30800,-768.75,0.15438289266849448,BANKNIFTY3100024DEC20CE,48,60,2964.75,2 days 23:21:00
CE,2020-12-18 09:54:00,2020-12-21 09:15:00,66.5,26.7,Long,1,-39.8,-657.0,498608.0,Adj,UP,-651.75,0.13054189658798435,BANKNIFTY3160024DEC20CE,48,60,997.5,2 days 23:21:00
CE,2020-12-21 09:15:00,2020-12-21 12:59:00,94.8,63.3,Long,1,-31.5,-532.5,498075.5,Adj,UP,-506.99999999999994,0.10168308571061836,BANKNIFTY3110024DEC20CE,48,60,1422.0,0 days 03:44:00
CE,2020-12-21 09:15:00,2020-12-21 12:59:00,373.2,175.95,Short,1,197.25,2898.75,500974.25,Adj,30800,0.0,0.0,BANKNIFTY3060024DEC20CE,48,60,5598.0,0 days 03:44:00
CE,2020-12-21 12:59:00,2020-12-21 13:35:00,313.55,257.95,Short,1,55.60000000000002,774.0000000000003,501748.25,SL,30800,-4976.249999999999,0.9933145266448324,BANKNIFTY3030024DEC20CE,48,60,4703.25,0 days 00:36:00
PE,2020-12-18 14:35:00,2020-12-21 13:35:00,198.8,511.25,Short,1,-312.45,-4746.75,497001.5,SL,30800,-4976.249999999999,0.9917822334208438,BANKNIFTY3040024DEC20PE,48,60,2982.0,2 days 23:00:00
CE,2020-12-21 12:59:00,2020-12-21 13:35:00,103.4,85.85,Long,1,-17.55000000000001,-323.25000000000017,496678.25,SL,30800,-300.0,0.060361990859182514,BANKNIFTY3090024DEC20CE,48,60,1551.0,0 days 00:36:00
PE,2020-12-18 14:35:00,2020-12-21 13:35:00,62.75,213.75,Long,1,151.0,2205.0,498883.25,SL,30800,861.75,0.17350266495462605,BANKNIFTY2980024DEC20PE,48,60,941.25,2 days 23:00:00
CE,2021-01-07 10:00:00,2021-01-11 10:59:00,99.4,43.0,Short,1,56.400000000000006,786.0000000000001,499669.25,Adj,32000,-151.49999999999991,0.030367826540578367,BANKNIFTY3310014JAN21CE,51,60,1491.0,4 days 00:59:00
CE,2021-01-07 10:00:00,2021-01-11 10:59:00,33.35,12.8,Long,1,-20.55,-368.25,499301.0,Adj,UP,-314.25000000000006,0.06289160279524907,BANKNIFTY3380014JAN21CE,51,60,500.25,4 days 00:59:00
CE,2021-01-11 10:59:00,2021-01-12 09:15:00,121.85,35.85,Short,1,86.0,1230.0,500531.0,Adj,32000,0.0,0.0,BANKNIFTY3290014JAN21CE,51,60,1827.75,0 days 22:16:00
CE,2021-01-11 10:59:00,2021-01-12 09:15:00,45.0,15.05,Long,1,-29.95,-509.25,500021.75,Adj,UP,-480.0,0.09589815615816004,BANKNIFTY3340014JAN21CE,51,60,675.0,0 days 22:16:00
PE,2021-01-07 10:00:00,2021-01-12 11:55:00,105.05,42.3,Short,1,62.75,881.25,500903.0,Adj,32000,285.74999999999994,0.05714751408313737,BANKNIFTY3100014JAN21PE,51,60,1575.75,5 days 01:55:00
PE,2021-01-07 10:00:00,2021-01-12 11:55:00,32.95,12.85,Long,1,-20.1,-361.5,500541.5,Adj,UP,-318.75000000000006,0.06363507505445166,BANKNIFTY3010014JAN21PE,51,60,494.25000000000006,5 days 01:55:00
PE,2021-01-12 11:55:00,2021-01-12 12:03:00,66.3,56.35,Short,1,9.949999999999996,89.24999999999994,500630.75,Adj,32000,-5.250000000000128,0.0010488640802011676,BANKNIFTY3120014JAN21PE,51,60,994.5,0 days 00:08:00
PE,2021-01-12 11:55:00,2021-01-12 12:03:00,21.85,21.95,Long,1,0.09999999999999787,-58.50000000000003,500572.25,Adj,UP,-27.00000000000001,0.005393196482637155,BANKNIFTY3060014JAN21PE,51,60,327.75,0 days 00:08:00
PE,2021-01-12 12:03:00,2021-01-12 12:15:00,86.9,65.1,Short,1,21.80000000000001,267.00000000000017,500839.25,Adj,32000,-8.999999999999915,0.0017979422550890337,BANKNIFTY3140014JAN21PE,51,60,1303.5,0 days 00:12:00
PE,2021-01-12 12:03:00,2021-01-12 12:15:00,28.05,23.4,Long,1,-4.650000000000002,-129.75000000000003,500709.5,Adj,UP,-81.74999999999999,0.016322602511684135,BANKNIFTY3080014JAN21PE,51,60,420.75,0 days 00:12:00
PE,2021-01-12 12:15:00,2021-01-12 12:39:00,104.45,83.3,Short,1,21.150000000000006,257.2500000000001,500966.75,Adj,32000,-3.0000000000000426,0.0005991498064246919,BANKNIFTY3160014JAN21PE,51,60,1566.75,0 days 00:24:00
PE,2021-01-12 12:15:00,2021-01-12 12:39:00,32.25,33.35,Long,1,1.1000000000000014,-43.49999999999998,500923.25,Adj,UP,-42.75000000000002,0.008533500476828057,BANKNIFTY3100014JAN21PE,51,60,483.75,0 days 00:24:00
PE,2021-01-12 12:39:00,2021-01-13 09:15:00,141.95,76.0,Short,1,65.94999999999999,929.2499999999998,501852.5,Adj,32000,-121.50000000000034,0.024255212749657827,BANKNIFTY3190014JAN21PE,51,60,2129.25,0 days 20:36:00
PE,2021-01-12 12:39:00,2021-01-13 09:15:00,48.2,23.6,Long,1,-24.6,-429.0,501423.5,Adj,UP,-389.25000000000006,0.07756263045416732,BANKNIFTY3130014JAN21PE,51,60,723.0,0 days 20:36:00
PE,2021-01-13 09:15:00,2021-01-13 09:31:00,155.65,100.85,Short,1,54.80000000000001,762.0000000000002,502185.5,Adj,32000,-191.25,0.038141411401739246,BANKNIFTY3220014JAN21PE,51,60,2334.75,0 days 00:16:00
PE,2021-01-13 09:15:00,2021-01-13 09:31:00,49.0,36.0,Long,1,-13.0,-255.0,501930.5,Adj,UP,-206.25,0.041070480927864306,BANKNIFTY3170014JAN21PE,51,60,735.0,0 days 00:16:00
PE,2021-01-13 09:31:00,2021-01-13 09:38:00,55.9,46.65,Long,1,-9.25,-198.75,501731.75,Adj,UP,-159.00000000000003,0.03167769242952959,BANKNIFTY3190014JAN21PE,51,60,838.5,0 days 00:07:00
PE,2021-01-13 09:31:00,2021-01-13 09:38:00,162.15,130.2,Short,1,31.950000000000017,419.2500000000002,502151.0,Adj,32000,-11.999999999999744,0.002391716290627361,BANKNIFTY3240014JAN21PE,51,60,2432.25,0 days 00:07:00
PE,2021-01-13 09:38:00,2021-01-13 09:39:00,70.15,71.1,Long,1,0.9499999999999886,-45.75000000000017,502105.25,SL,32000,-47.250000000000085,0.009409520243910712,BANKNIFTY3210014JAN21PE,51,60,1052.25,0 days 00:01:00
CE,2021-01-12 09:15:00,2021-01-13 09:39:00,19.3,36.35,Long,1,17.05,195.75,502301.0,SL,32000,220.5,0.04391509549043751,BANKNIFTY3320014JAN21CE,51,60,289.5,1 days 00:24:00
PE,2021-01-13 09:38:00,2021-01-13 09:39:00,200.85,199.1,Short,1,1.75,-33.75,502267.25,SL,32000,-42.749999999999915,0.008510833145862724,BANKNIFTY3260014JAN21PE,51,60,3012.75,0 days 00:01:00
CE,2021-01-12 09:15:00,2021-01-13 09:39:00,85.0,262.7,Short,1,-177.7,-2725.5,499541.75,SL,32000,-42.749999999999915,0.008511405033873883,BANKNIFTY3260014JAN21CE,51,60,1275.0,1 days 00:24:00
CE,2021-01-14 10:00:00,2021-01-15 09:44:00,100.0,53.6,Short,1,46.4,636.0,500177.75,Adj,32600,-120.0,0.02402201617782698,BANKNIFTY3370021JAN21CE,52,60,1500.0,0 days 23:44:00
CE,2021-01-14 10:00:00,2021-01-15 09:44:00,36.6,22.2,Long,1,-14.400000000000002,-276.0,499901.75,Adj,UP,-267.75,0.05353096974025734,BANKNIFTY3430021JAN21CE,52,60,549.0,0 days 23:44:00
CE,2021-01-15 09:44:00,2021-01-15 11:29:00,90.15,81.9,Short,1,8.25,63.75,499965.5,Adj,32600,-110.99999999999987,0.022204363157360397,BANKNIFTY3340021JAN21CE,52,60,1352.25,0 days 01:45:00
CE,2021-01-15 09:44:00,2021-01-15 11:29:00,28.2,28.35,Long,1,0.15000000000000213,-57.74999999999997,499907.75,Adj,UP,-27.749999999999968,0.005550382976425367,BANKNIFTY3410021JAN21CE,52,60,423.0,0 days 01:45:00
CE,2021-01-15 11:29:00,2021-01-18 11:43:00,128.4,69.05,Short,1,59.35000000000001,830.2500000000001,500738.0,Adj,32600,-390.0,0.07801439365562945,BANKNIFTY3310021JAN21CE,52,60,1926.0,3 days 00:14:00
CE,2021-01-15 11:29:00,2021-01-18 11:43:00,43.3,23.4,Long,1,-19.9,-358.5,500379.5,Adj,UP,-308.99999999999994,0.06170891763756694,BANKNIFTY3380021JAN21CE,52,60,649.5,3 days 00:14:00
CE,2021-01-18 11:43:00,2021-01-18 15:19:00,44.45,26.7,Long,1,-17.750000000000004,-326.25000000000006,500053.25,Adj,UP,-272.25000000000006,0.054408703793820505,BANKNIFTY3340021JAN21CE,52,60,666.75,0 days 03:36:00
CE,2021-01-18 11:43:00,2021-01-18 15:19:00,133.35,76.3,Short,1,57.05,795.75,500849.0,Adj,32600,-47.250000000000085,0.009448993682172866,BANKNIFTY3280021JAN21CE,52,60,2000.25,0 days 03:36:00
CE,2021-01-18 15:19:00,2021-01-18 15:28:00,132.45,104.9,Short,1,27.549999999999983,353.2499999999998,501202.25,Adj,32600,-22.5,0.0044923719524247825,BANKNIFTY3250021JAN21CE,52,60,1986.7499999999998,0 days 00:09:00
CE,2021-01-18 15:19:00,2021-01-18 15:28:00,44.35,36.25,Long,1,-8.100000000000001,-181.50000000000003,501020.75,Adj,UP,-198.00000000000006,0.03950501020296698,BANKNIFTY3310021JAN21CE,52,60,665.25,0 days 00:09:00
PE,2021-01-14 10:00:00,2021-01-19 09:15:00,94.2,94.7,Short,1,-0.5,-67.5,500953.25,Adj,32600,-1764.0000000000002,0.3520812261767602,BANKNIFTY3130021JAN21PE,52,60,1413.0,4 days 23:15:00
PE,2021-01-14 10:00:00,2021-01-19 09:15:00,36.6,19.25,Long,1,-17.35,-320.25,500633.0,Adj,UP,-268.50000000000006,0.05359781576424547,BANKNIFTY3050021JAN21PE,52,60,549.0,4 days 23:15:00
PE,2021-01-19 09:15:00,2021-01-19 10:29:00,254.75,139.05,Short,1,115.69999999999999,1675.4999999999998,502308.5,Adj,32600,-0.7500000000001705,0.00014981034010945555,BANKNIFTY3170021JAN21PE,52,60,3821.25,0 days 01:14:00
PE,2021-01-19 09:15:00,2021-01-19 10:29:00,90.0,41.45,Long,1,-48.55,-788.25,501520.25,Adj,UP,-732.0,0.1457271776209242,BANKNIFTY3110021JAN21PE,52,60,1350.0,0 days 01:14:00
PE,2021-01-19 10:29:00,2021-01-19 13:45:00,259.8,146.35,Short,1,113.45000000000002,1641.7500000000002,503162.0,Adj,32600,-225.0,0.04486359224777065,BANKNIFTY3200021JAN21PE,52,60,3897.0,0 days 03:16:00
PE,2021-01-19 10:29:00,2021-01-19 13:45:00,85.4,39.55,Long,1,-45.85000000000001,-747.7500000000001,502414.25,Adj,UP,-705.7500000000001,0.14026297693387021,BANKNIFTY3140021JAN21PE,52,60,1281.0,0 days 03:16:00
PE,2021-01-19 13:45:00,2021-01-19 13:46:00,82.95,78.1,Long,1,-4.8500000000000085,-132.7500000000001,502281.5,SL,32600,-127.5,0.025377464910678785,BANKNIFTY3170021JAN21PE,52,60,1244.25,0 days 00:01:00
CE,2021-01-18 15:28:00,2021-01-19 13:46:00,62.65,67.8,Long,1,5.149999999999999,17.24999999999997,502298.75,SL,32600,65.99999999999997,0.013140041988406894,BANKNIFTY3280021JAN21CE,52,60,939.75,0 days 22:18:00
CE,2021-01-18 15:28:00,2021-01-19 13:46:00,178.8,299.55,Short,1,-120.75,-1871.25,500427.5,SL,32600,0.0,0.0,BANKNIFTY3220021JAN21CE,52,60,2682.0,0 days 22:18:00
PE,2021-01-19 13:45:00,2021-01-19 13:46:00,234.8,223.3,Short,1,11.5,112.5,500540.0,SL,32600,0.0,0.0,BANKNIFTY3220021JAN21PE,52,60,3522.0,0 days 00:01:00
PE,2021-01-28 10:00:00,2021-01-28 15:16:00,104.15,81.95,Short,1,22.200000000000003,273.00000000000006,500813.0,Adj,29900,-589.4999999999998,0.11777280537020014,BANKNIFTY2820004FEB21PE,54,60,1562.25,0 days 05:16:00
PE,2021-01-28 10:00:00,2021-01-28 15:16:00,35.15,47.15,Long,1,12.0,120.0,500933.0,Adj,UP,-91.49999999999997,0.01827029250438786,BANKNIFTY2700004FEB21PE,54,60,527.25,0 days 05:16:00
PE,2021-01-28 15:16:00,2021-01-29 09:15:00,134.6,103.2,Short,1,31.39999999999999,410.9999999999999,501344.0,Adj,29900,-222.74999999999991,0.04446702453222286,BANKNIFTY2870004FEB21PE,54,60,2019.0,0 days 17:59:00
PE,2021-01-28 15:16:00,2021-01-29 09:15:00,46.4,25.75,Long,1,-20.65,-369.75,500974.25,Adj,UP,-364.49999999999994,0.07270457011552944,BANKNIFTY2700004FEB21PE,54,60,696.0,0 days 17:59:00
PE,2021-01-29 09:15:00,2021-01-29 14:24:00,186.0,171.75,Short,1,14.25,153.75,501128.0,Adj,29900,-1782.7500000000005,0.35585661338881197,BANKNIFTY2930004FEB21PE,54,60,2790.0,0 days 05:09:00
PE,2021-01-29 09:15:00,2021-01-29 14:24:00,60.05,65.0,Long,1,4.950000000000003,14.250000000000043,501142.25,Adj,UP,-1.4999999999999147,0.00029932472342393855,BANKNIFTY2820004FEB21PE,54,60,900.75,0 days 05:09:00
CE,2021-01-28 10:00:00,2021-01-29 15:03:00,34.7,51.05,Long,1,16.349999999999994,185.24999999999991,501327.5,Adj,UP,238.49999999999997,0.047591277726034865,BANKNIFTY3280004FEB21CE,54,60,520.5,1 days 05:03:00
CE,2021-01-28 10:00:00,2021-01-29 15:03:00,99.3,191.7,Short,1,-92.39999999999999,-1445.9999999999998,499881.5,Adj,29900,-4540.5,0.9056953787693673,BANKNIFTY3170004FEB21CE,54,60,1489.5,1 days 05:03:00
PE,2021-01-29 14:24:00,2021-02-01 09:23:00,301.65,245.0,Short,1,56.64999999999998,789.7499999999997,500671.25,Adj,29900,-1372.5,0.27456507192204554,BANKNIFTY2990004FEB21PE,54,60,4524.75,2 days 18:59:00
PE,2021-01-29 14:24:00,2021-02-01 09:23:00,97.55,78.9,Long,1,-18.64999999999999,-339.7499999999999,500331.5,Adj,UP,-308.24999999999994,0.06156734583821219,BANKNIFTY2860004FEB21PE,54,60,1463.25,2 days 18:59:00
PE,2021-02-01 09:23:00,2021-02-01 11:24:00,458.25,318.9,Short,1,139.35000000000002,2030.2500000000005,502361.75,Adj,29900,-768.75,0.15364813128895544,BANKNIFTY3060004FEB21PE,54,60,6873.75,0 days 02:01:00
PE,2021-02-01 09:23:00,2021-02-01 11:24:00,155.95,104.55,Long,1,-51.39999999999999,-830.9999999999999,501530.75,Adj,UP,-839.2499999999998,0.16706088789602308,BANKNIFTY2930004FEB21PE,54,60,2339.25,0 days 02:01:00
PE,2021-02-01 11:24:00,2021-02-01 11:25:00,582.0,535.1,Short,1,46.89999999999998,643.4999999999997,502174.25,SL,29900,0.0,0.0,BANKNIFTY3130004FEB21PE,54,60,8730.0,0 days 00:01:00
CE,2021-01-29 15:03:00,2021-02-01 11:25:00,122.1,239.8,Long,1,117.70000000000002,1705.5000000000002,503879.75,SL,29900,1389.0,0.2765972170018674,BANKNIFTY3220004FEB21CE,54,60,1831.5,2 days 20:22:00
CE,2021-01-29 15:03:00,2021-02-01 11:25:00,366.9,711.65,Short,1,-344.75,-5231.25,498648.5,SL,29900,0.0,0.0,BANKNIFTY3120004FEB21CE,54,60,5503.5,2 days 20:22:00
PE,2021-02-01 11:24:00,2021-02-01 11:25:00,191.55,171.7,Long,1,-19.850000000000023,-357.75000000000034,498290.75,SL,29900,-474.7500000000001,0.09520734545476425,BANKNIFTY2990004FEB21PE,54,60,2873.25,0 days 00:01:00
PE,2021-02-04 10:00:00,2021-02-04 11:40:00,30.0,19.6,Long,1,-10.399999999999999,-215.99999999999997,498074.75,Adj,UP,-261.0,0.05237905780912048,BANKNIFTY2980011FEB21PE,55,60,450.0,0 days 01:40:00
PE,2021-02-04 10:00:00,2021-02-04 11:40:00,99.2,77.0,Short,1,22.200000000000003,273.00000000000006,498347.75,Adj,34400,-116.25,0.023339870170089934,BANKNIFTY3260011FEB21PE,55,60,1488.0,0 days 01:40:00
PE,2021-02-04 11:40:00,2021-02-04 12:25:00,131.45,111.8,Short,1,19.64999999999999,234.7499999999999,498582.5,Adj,34400,0.0,0.0,BANKNIFTY3320011FEB21PE,55,60,1971.7499999999998,0 days 00:45:00
PE,2021-02-04 11:40:00,2021-02-04 12:25:00,43.7,39.5,Long,1,-4.200000000000003,-123.00000000000004,498459.5,Adj,UP,-91.50000000000003,0.018352027999378243,BANKNIFTY3180011FEB21PE,55,60,655.5,0 days 00:45:00
PE,2021-02-04 12:25:00,2021-02-04 14:47:00,192.85,153.3,Short,1,39.54999999999998,533.2499999999998,498992.75,Adj,34400,-481.4999999999999,0.09659761725877426,BANKNIFTY3380011FEB21PE,55,60,2892.75,0 days 02:22:00
PE,2021-02-04 12:25:00,2021-02-04 14:47:00,64.1,55.0,Long,1,-9.099999999999994,-196.49999999999991,498796.25,Adj,UP,-148.4999999999999,0.029759951422139875,BANKNIFTY3250011FEB21PE,55,60,961.4999999999999,0 days 02:22:00
PE,2021-02-04 14:47:00,2021-02-05 09:15:00,241.9,195.1,Short,1,46.80000000000001,642.0000000000002,499438.25,Adj,34400,-344.99999999999955,0.06916651839303113,BANKNIFTY3430011FEB21PE,55,60,3628.5,0 days 18:28:00
PE,2021-02-04 14:47:00,2021-02-05 09:15:00,79.65,65.4,Long,1,-14.25,-273.75,499164.5,Adj,UP,-444.7500000000001,0.08905004772862313,BANKNIFTY3300011FEB21PE,55,60,1194.75,0 days 18:28:00
PE,2021-02-05 09:15:00,2021-02-05 09:30:00,455.05,403.95,Short,1,51.10000000000002,706.5000000000003,499871.0,Adj,34400,-1370.2499999999995,0.2745087040444582,BANKNIFTY3540011FEB21PE,55,60,6825.75,0 days 00:15:00
PE,2021-02-05 09:15:00,2021-02-05 09:30:00,195.6,157.65,Long,1,-37.94999999999999,-629.2499999999998,499241.75,Adj,UP,-961.4999999999999,0.1923496262035605,BANKNIFTY3410011FEB21PE,55,60,2934.0,0 days 00:15:00
PE,2021-02-05 09:30:00,2021-02-05 09:31:00,291.95,260.1,Long,1,-31.849999999999966,-537.7499999999995,498704.0,SL,34400,-778.4999999999997,0.15593647766838403,BANKNIFTY3480011FEB21PE,55,60,4379.25,0 days 00:01:00
CE,2021-02-04 10:00:00,2021-02-05 09:31:00,41.0,680.05,Long,1,639.05,9525.75,508229.75,SL,34400,6885.0,1.3805784593666783,BANKNIFTY3650011FEB21CE,55,60,615.0,0 days 23:31:00
CE,2021-02-04 10:00:00,2021-02-05 09:31:00,102.4,1057.7,Short,1,-955.3000000000001,-14389.500000000002,493840.25,SL,34400,-123.75,0.024349223948420966,BANKNIFTY3580011FEB21CE,55,60,1536.0,0 days 23:31:00
PE,2021-02-05 09:30:00,2021-02-05 09:31:00,851.2,733.0,Short,1,118.20000000000005,1713.0000000000007,495553.25,SL,34400,-123.75,0.02505871078754719,BANKNIFTY3630011FEB21PE,55,60,12768.0,0 days 00:01:00
CE,2021-02-11 10:00:00,2021-02-11 12:56:00,101.25,62.0,Short,1,39.25,528.75,496082.0,Adj,36000,-41.25,0.00832402975865863,BANKNIFTY3750018FEB21CE,56,60,1518.75,0 days 02:56:00
CE,2021-02-11 10:00:00,2021-02-11 12:56:00,34.15,21.65,Long,1,-12.5,-247.5,495834.5,Adj,UP,-189.74999999999997,0.03824972484387661,BANKNIFTY3870018FEB21CE,56,60,512.25,0 days 02:56:00
PE,2021-02-11 10:00:00,2021-02-12 10:59:00,102.25,73.5,Short,1,28.75,371.25,496205.75,Adj,36000,-467.2500000000001,0.09423507238806499,BANKNIFTY3420018FEB21PE,56,60,1533.75,1 days 00:59:00
PE,2021-02-11 10:00:00,2021-02-12 10:59:00,31.25,20.85,Long,1,-10.399999999999999,-215.99999999999997,495989.75,Adj,UP,-168.75,0.03400807024102401,BANKNIFTY3260018FEB21PE,56,60,468.75,1 days 00:59:00
PE,2021-02-12 10:59:00,2021-02-15 09:15:00,39.4,15.05,Long,1,-24.349999999999998,-425.24999999999994,495564.5,Adj,UP,-368.99999999999994,0.0743966987221006,BANKNIFTY3350018FEB21PE,56,60,591.0,2 days 22:16:00
PE,2021-02-12 10:59:00,2021-02-15 09:15:00,121.8,37.6,Short,1,84.19999999999999,1202.9999999999998,496767.5,Adj,36000,-150.00000000000023,0.030268511969683103,BANKNIFTY3470018FEB21PE,56,60,1827.0,2 days 22:16:00
PE,2021-02-15 09:15:00,2021-02-15 09:29:00,100.0,51.9,Long,1,-48.1,-781.5,495986.0,Adj,UP,-747.0,0.15037215598846543,BANKNIFTY3510018FEB21PE,56,60,1500.0,0 days 00:14:00
PE,2021-02-15 09:15:00,2021-02-15 09:29:00,262.65,143.2,Short,1,119.44999999999999,1731.7499999999998,497717.75,Adj,36000,0.0,0.0,BANKNIFTY3590018FEB21PE,56,60,3939.7499999999995,0 days 00:14:00
PE,2021-02-15 09:29:00,2021-02-15 13:35:00,251.95,169.7,Short,1,82.25,1173.75,498891.5,Adj,36000,-217.5,0.043699466213531664,BANKNIFTY3630018FEB21PE,56,60,3779.25,0 days 04:06:00
PE,2021-02-15 09:29:00,2021-02-15 13:35:00,78.25,57.45,Long,1,-20.799999999999997,-371.99999999999994,498519.5,Adj,UP,-322.5,0.06464331422764269,BANKNIFTY3540018FEB21PE,56,60,1173.75,0 days 04:06:00
PE,2021-02-15 13:35:00,2021-02-15 15:10:00,354.85,257.2,Short,1,97.65000000000003,1404.7500000000005,499924.25,Adj,36000,-12.749999999999488,0.002557572973574652,BANKNIFTY3680018FEB21PE,56,60,5322.75,0 days 01:35:00
